steps	episodes	elapsed	mean	median	stdev	max	min	average_value	average_entropy	average_value_loss	average_policy_loss	n_updates	explained_variance
75907	5839	48576.282385349274	0.07200747241834024	0.0712491686256353	0.0029222963013454417	0.07554417042282445	0.06858621210195318	0.043224555	1.8720856	0.0005587520723929629	-0.011848993338644505	47817	-5.532733071689222e-08
76011	5847	48633.07529878616	0.06798838471322007	0.0638244624106735	0.008268479622787721	0.0771559851594763	0.059583869770028136	0.043825436	1.8723125	0.0005367493299127091	0.012441364657133818	47880	-2.710874842382083e-07
76102	5854	48685.35425591469	0.0643645293834204	0.0664795356389505	0.006499781459737481	0.07073761272888598	0.05693044138332836	0.04471177	1.8725483	0.0004468638100661337	0.015313474088907241	47943	-4.3977707497866447e-07
76206	5862	48742.36045336723	0.06732923325786488	0.0675364826236	0.00266987555726002	0.07073105057427957	0.06329738577519113	0.04512026	1.8729042	0.00048631380079314115	-0.012692000847309828	48006	-7.003830251317567e-07
76310	5870	48798.963877916336	0.06595049302540541	0.06487858353719966	0.004927500303994798	0.07234947217758884	0.059587704042265655	0.043860808	1.8730478	0.00044993643590714784	0.007402820270508528	48069	6.795253160163384e-08
76401	5877	48850.797602176666	0.07319460788163591	0.07339448755303149	0.0012290196559350934	0.07501685223941809	0.07180977854681629	0.042554732	1.8731496	0.0004486540166544728	0.012732797749340535	48132	1.3345225036154318e-08
76505	5885	48907.138050317764	0.07514138305320267	0.07180408597223026	0.007934659319421179	0.08739673443945963	0.06701255382818937	0.041862603	1.8734014	0.0004420436949294526	-0.000620344802737236	48195	5.679112010659182e-07
76609	5893	48963.67156982422	0.06860740403454281	0.0691445770602895	0.004657934209710489	0.07500719454760123	0.06383044250432558	0.040695053	1.8740838	0.00046369719959329816	0.01556350216269493	48258	5.9456832127713355e-06
76700	5900	49016.1018974781	0.07395269142366866	0.07609521902181189	0.006612002921043937	0.08253299956115855	0.06700303155560462	0.040643375	1.875073	0.0005021493227104657	0.001716783493757248	48321	0.0021214277189279818
76804	5908	49073.01451468468	0.06893269048125517	0.07019804506263624	0.006071760342075991	0.0760939962812132	0.059591980340679716	0.041474707	1.8758252	0.0005786081569385715	-0.006829788871109486	48384	0.0020990698684909548
76908	5916	49129.54185080528	0.06615967895104934	0.0643553531956969	0.004067397694810188	0.07287596886341657	0.06277134598243071	0.041378014	1.876228	0.0005276527750538662	0.0063231376931071285	48447	0.0009223481701843284
77012	5924	49186.4367518425	0.06479246934760113	0.06435068378243103	0.0073787874872359846	0.07607372080358235	0.056413730858852575	0.041088562	1.8764098	0.00046750245266593995	0.014694396257400513	48510	0.00035019571627104007
77103	5931	49238.4127099514	0.06743381526947573	0.06700270782645024	0.0025862451355877767	0.07019115727558596	0.06382769306156985	0.0407848	1.8766857	0.0004226133550400846	0.0033753636106848717	48573	0.0027255655922013844
77207	5939	49294.65823030472	0.06744938064462802	0.06594784445475554	0.004534548373698228	0.07340955603328939	0.06224659353797214	0.038550593	1.8771731	0.0003915872193465475	-0.0036042215675115585	48636	0.0037644344963428944
77311	5947	49351.20775079727	0.06820471546753964	0.07072643247864903	0.008625274044617423	0.07661244730048716	0.05379681807861722	0.03793642	1.877687	0.00037664379182388073	-0.0013252462632954121	48699	0.007689309605612649
77402	5954	49403.944786310196	0.07137956239421608	0.07126746623829558	0.006024400240474913	0.08089210676482701	0.06433567318716737	0.038225595	1.8781871	0.0006273926436551847	0.007002083901315927	48762	0.005629904042844691
77506	5962	49460.5700302124	0.06892298216881017	0.06807355650920209	0.0020133870767911617	0.07126671499484438	0.06647278820600341	0.039466217	1.8785722	0.0006543771749420557	-0.00575621822848916	48825	0.0005661347791713345
77610	5970	49517.12625479698	0.06839572569270608	0.0686045898417252	0.0008951893703158665	0.06968252016492119	0.0675324636083386	0.039076958	1.8786058	0.000494376698625274	0.004929526001214981	48888	-4.127067553505448e-05
77701	5977	49569.267436265945	0.07254864142947409	0.07284050442580035	0.002917128759866079	0.07554098891052899	0.06861070206278344	0.038455866	1.8783909	0.0004726608481723815	0.016701877135783433	48951	-0.00013527822065806383
77805	5985	49625.80345106125	0.06710740573721417	0.06753458232078406	0.0008708612912737121	0.06805504785401319	0.0659353483879934	0.037779808	1.8789855	0.0004604897787794471	0.0008458312973380088	49014	-2.9371053231308508e-05
77909	5993	49682.13724064827	0.06925799983678489	0.0686074175562504	0.006920219997987547	0.07714490376017527	0.05905901966068938	0.037182163	1.8799196	0.00045762159788864665	-0.02309243567287922	49077	2.2915482705609946e-05
78000	6000	49734.579671382904	0.06659753755859588	0.06648054286720155	0.005354691443353904	0.07448639462125901	0.06117636852512638	0.03683892	1.8808799	0.0004344709731230978	0.003483042661100626	49140	7.664831772247194e-05
78104	6008	49790.92744016647	0.07170005033605324	0.07233503058519941	0.0063725146675168804	0.08087069876458966	0.06540423551108886	0.03746934	1.8817683	0.00043420872796559704	0.021396862249821423	49203	-3.494049962537993e-05
78208	6016	49847.374730587006	0.06934621926242221	0.06805927281866085	0.002579443443174365	0.07287671877942802	0.06699152016621134	0.03957232	1.8824128	0.00042411529560922647	0.02135937474668026	49266	0.00023090740266229481
78312	6024	49903.797179460526	0.06958192450610967	0.06964546291123022	0.007355105799474292	0.07662860663734365	0.05958795964961356	0.03959808	1.8831666	0.00038808031764347105	-0.0063378834351897236	49329	0.00014347505794554127
78403	6031	49956.0401930809	0.07234509931069011	0.07019522077674853	0.004889790940233535	0.07877223735595351	0.06700251825806382	0.039484527	1.8835522	0.00041806430075666865	-0.005088727753609419	49392	8.641984809687475e-05
78507	6039	50012.570751190186	0.07052583742590156	0.07234010091673372	0.005222437579029546	0.07553582851452356	0.0632666284057262	0.039145876	1.883814	0.00047647514613345264	-0.013969593197107315	49455	-4.111098314374395e-05
78611	6047	50069.58329105377	0.06605855295065867	0.0643508409759054	0.005570323983178028	0.07553161092457661	0.06118154177633383	0.03898127	1.8839576	0.0005342642893083393	-0.02155021283775568	49518	-0.00046413988321991617
78702	6054	50122.068283081055	0.06779026953856815	0.07019467220130987	0.010591722864240143	0.08038169976166362	0.055373721315429864	0.03502928	1.8840483	0.0006730994560348335	0.006270484104752541	49581	0.0002417164270709371
78806	6062	50178.64392232895	0.06934839654129814	0.07017681721028379	0.0025134207991491936	0.07233806061405225	0.0664750019456545	0.033338454	1.883521	0.00036104909566347487	0.01729788212105632	49644	0.0009831086600218253
78910	6070	50235.35704803467	0.06841063965524335	0.06541842088912427	0.00775608290039162	0.08196595154176488	0.06329788468829363	0.032414798	1.8829719	0.0003537798508477863	0.0113218099065125	49707	0.001112848101125774
79001	6077	50287.685358047485	0.07361374615914039	0.07336966816526198	0.003268353232076168	0.07876189751026141	0.0696663817834757	0.03231428	1.8828088	0.0006827932328451425	0.021274363193660974	49770	-0.0009702251929994965
79105	6085	50344.464492321014	0.06680360392530482	0.06434864154533401	0.006150049038528962	0.0744906095982906	0.05956623375407101	0.027232818	1.8829254	0.0006668482964596478	0.012652876861393452	49833	-2.456036079401258e-06
79209	6093	50401.44768309593	0.06499319971868708	0.06594605154881748	0.005648450146459674	0.06912797038587636	0.05537785452417273	0.02588658	1.8833181	0.00038836927349620963	0.027912081219255924	49896	2.3775589608199255e-08
79300	6100	50453.54177689552	0.06767851324708117	0.06489257638985557	0.010572282257753321	0.07982735730419113	0.053795131558489695	0.0262366	1.883854	0.0004247580403171014	0.05640671793371439	49959	-3.1125323451952625e-07
79404	6108	50510.831356048584	0.06765136832658382	0.0654163057753947	0.005951758201929618	0.07820440640365481	0.06382046587719606	0.025987763	1.8846588	0.00041655868233647197	0.01333845006301999	50022	-7.724881505577486e-07
79508	6116	50567.25743126869	0.06764850515298	0.0691338839170791	0.0038249983877082982	0.07179852920409838	0.06169060900847164	0.025221488	1.8856477	0.00043936877176747657	-0.0072754464950412516	50085	1.2080400035863192e-07
79612	6124	50623.42859983444	0.06829292661871192	0.0654122175331803	0.006027640487862324	0.07821752721757953	0.06329128022593868	0.024968445	1.8867791	0.00036573513003531846	0.0018072525970637798	50148	-3.2682870521050233e-07
79703	6131	50675.38192176819	0.06903412874343492	0.06966899705815106	0.004113471851074901	0.07394750748839596	0.06276238547740538	0.028044937	1.8877794	0.0003497760902973823	0.02570014977827668	50211	-1.4842136075721157e-07
79807	6139	50732.3918364048	0.07106373152032311	0.07179465736294574	0.006117684605743421	0.07715407642765376	0.06329232213312945	0.029350583	1.8889595	0.0004165773275599349	-0.0024790016561746595	50274	3.0120471361527734e-07
79911	6147	50789.08865022659	0.06743825641141278	0.06595065284751521	0.005239045594788629	0.07551789130656114	0.06170858107274202	0.02958011	1.889757	0.00043506976158823817	-0.0065238065831363205	50337	-6.157274334839258e-08
80002	6154	50841.48189473152	0.06755816957143401	0.06487451727306022	0.0068524533212214024	0.07931767267915549	0.06223532665941485	0.029253708	1.8902056	0.0004380623748875223	0.05891963541507721	50400	2.5155484073557943e-07
80106	6162	50897.99406480789	0.06627032413461592	0.06541173114136288	0.004401866129511823	0.07287716853714538	0.06170309901498057	0.032763157	1.8908596	0.00039238422104972417	0.040019685477018355	50463	5.877811762866614e-07
80210	6170	50954.42822909355	0.07030550827027267	0.07231316204518087	0.0050868998307666445	0.07606553819574179	0.0627469027466383	0.0334831	1.8914783	0.00037435826161527077	0.004713030029088259	50526	-3.9029961484970954e-08
80301	6177	51006.864802360535	0.06383966801647446	0.06542769394095053	0.006266451702582944	0.07125840922538235	0.055899761782255974	0.032777198	1.8918108	0.00039034742148942315	0.012403324414044618	50589	-1.9999106015688994e-07
80405	6185	51064.073341846466	0.06808493811745674	0.06593412637048765	0.006315022540837317	0.0771478078335608	0.061703863333918335	0.033288058	1.8923151	0.0004128381503687706	0.0049253742769360545	50652	-2.708229958070518e-07
80509	6193	51121.049065351486	0.06998316901667445	0.06912243909902668	0.0040169396489277065	0.07659012502185399	0.06592284263303876	0.033184305	1.8929385	0.00046481667799525895	-0.0010929476842284202	50715	0.0
80600	6200	51173.733545303345	0.0680836645103713	0.06966916172826905	0.0061270812898531705	0.07448758639984714	0.0606378370589645	0.032717813	1.8934575	0.0004373973455221858	0.008390428759157657	50778	-1.913012610543774e-07
80704	6208	51230.541367292404	0.06990158665167925	0.06859963984042909	0.007943460678215207	0.07984645021166603	0.06116389556128875	0.033452906	1.8941177	0.00040200271003413944	0.01864174420014024	50841	1.2984093771262195e-06
80808	6216	51287.27701187134	0.06924046097497857	0.06913129896484355	0.002875102743954443	0.07285959034047361	0.06594463905665147	0.03362596	1.8948755	0.0004409546080569271	-0.003911803681403398	50904	-6.94743393925279e-08
80912	6224	51344.63101696968	0.07105636479527429	0.06965970947781562	0.00382367033368916	0.07767951658220182	0.06808655401455065	0.03341829	1.8960481	0.0004076696216361597	-0.01407880324870348	50967	5.8724962033185335e-06
81003	6231	51396.91653466225	0.07576485228931096	0.07285772035995489	0.005262357985925401	0.08198571625442655	0.07073377175828308	0.03359558	1.8969468	0.0004103274500812404	0.004685073401778936	51030	2.946100061684831e-07
81107	6239	51453.43753051758	0.066370724132151	0.06595225421426568	0.0032735729702906484	0.07177097010118211	0.06329249077292644	0.034764014	1.8975525	0.0004363634093897417	0.012943314798176288	51093	1.579339962698434e-05
81211	6247	51510.263934373856	0.06956160598532762	0.06966434127532242	0.0024620205075997588	0.07287627468719547	0.06644997738734135	0.03560502	1.8980973	0.0004302523416117765	-0.002116648368537426	51156	1.7968440924054363e-07
81302	6254	51562.63793206215	0.0689350891222762	0.06913359761441593	0.004780355054893002	0.07556098153363787	0.06276000839439438	0.03633105	1.8986408	0.0004629438716801815	-0.009397545047104359	51219	1.000192146882739e-07
81406	6262	51619.42195510864	0.071936612626273	0.0744540474936496	0.009179972133650875	0.07984032128793937	0.05641411573198109	0.036183815	1.8993634	0.0004548636348044965	-0.01606760695576668	51282	-1.4425594985212342e-07
81510	6270	51676.44416975975	0.06904957730080252	0.07233075674743022	0.008491875262806006	0.07983162948757917	0.06011653667275561	0.035919525	1.9000059	0.00042897391016595066	-0.007573296949267387	51345	9.402747536135792e-08
81601	6277	51728.87058568001	0.0699033172796437	0.06914371925873873	0.006756935620228556	0.07984614903665245	0.063299928904791	0.036856756	1.900567	0.0004671203822363168	-0.011896678991615773	51408	1.832832519088612e-08
81705	6285	51785.55554676056	0.065316851126462	0.06276385471857378	0.004999978162270443	0.07233276550978633	0.060127393181935954	0.038084712	1.9013155	0.0005011214507976547	-0.01791653100401163	51471	-4.952793950518952e-06
81809	6293	51842.0131084919	0.06542563222332964	0.06539447712968817	0.0071432609121988835	0.07499208673067843	0.05537286876584556	0.038247902	1.9021747	0.00046936528582591563	-0.014225802347064019	51534	9.371190501372695e-08
81900	6300	51894.323140859604	0.07031466821204554	0.06966923363213415	0.00387465542380405	0.0760834566495538	0.06594175958831718	0.03897765	1.902975	0.00042493567249039186	-0.003965905550867319	51597	-1.22018708470506e-07
82004	6308	51951.1675696373	0.06934898490708007	0.06859954439781554	0.001945128649686826	0.07233403799923738	0.06753198213255418	0.039859895	1.9040757	0.000431663095660042	0.011095658503472805	51660	-9.239479077383095e-07
82108	6316	52008.27253985405	0.07160854877008425	0.07233926312941141	0.007925133332454565	0.08362032577808617	0.06275640391679956	0.04019915	1.9050225	0.0004569783614715561	-0.006223754584789276	51723	3.536732195996706e-08
82212	6324	52065.346945524216	0.06937413748516152	0.06964946463180498	0.009593907429215374	0.08359135538756267	0.0580050544775289	0.03837913	1.9058928	0.00040452132911013907	-0.002606986816972494	51786	1.3124383124729633e-07
82303	6331	52117.55133628845	0.06946286031819861	0.07232695552206442	0.00583689104753212	0.07447221158885282	0.06010474960654419	0.037497986	1.9067036	0.0007274576364579843	0.011691980734467507	51849	-7.215965158735571e-07
82407	6339	52174.03783464432	0.06573818849421907	0.06487750289145466	0.005411419714264544	0.07447865873072412	0.0595766329759424	0.037947588	1.9079521	0.000748409485531738	0.0032996927574276925	51912	-2.8475022251228665e-07
82511	6347	52230.71634888649	0.0709507461045331	0.0712521610721789	0.0027308599902357766	0.07340495281689136	0.06647971895871146	0.038403954	1.9092587	0.000416526639892254	-0.003310378063470125	51975	4.3263718274566543e-07
82602	6354	52283.05001068115	0.06541563905456907	0.06594994702725542	0.0023785390303415585	0.06807540780427793	0.06169220707710485	0.037838835	1.9102937	0.0004274670674931258	-0.019959749933332206	52038	-2.5726598562592073e-07
82706	6362	52340.08229804039	0.07266291855910832	0.076083474900807	0.005291762801432425	0.07661711026980658	0.06542500460806622	0.03666243	1.9110911	0.0005217685765819624	-0.02203933898359537	52101	1.5352457904960204e-07
82810	6370	52396.689269542694	0.06457410472588523	0.06540523110570635	0.006747582478114882	0.07127856978037589	0.0543186799889235	0.040994193	1.9114417	0.0008398481970652938	-0.019252719655632973	52164	-1.3224992012617065e-07
82901	6377	52448.82029795647	0.06276516324246889	0.06435519933800854	0.004681037481906915	0.06697664160646111	0.05537333740358995	0.041644655	1.9114112	0.0006574364408152178	-0.007878564409911632	52227	-2.497658733169317e-07
83005	6385	52505.21004319191	0.06999041744949586	0.06967126802856366	0.005713808920215233	0.07821173206075085	0.0632744449298495	0.04162004	1.9111757	0.0004996402730466798	-0.00414973646402359	52290	-0.002011355852697294
83109	6393	52561.73266196251	0.06829586794171656	0.07126410225361039	0.0067008976497440545	0.07447312883383866	0.059587523262443605	0.041508332	1.9111545	0.0004443658620584756	-0.013526179865002631	52353	6.645713477582138e-05
83200	6400	52614.08582162857	0.07224471913018447	0.07394213282075193	0.006132463032521265	0.08039233606069585	0.06488489684582632	0.04314058	1.9110904	0.0004631645351764746	0.01008610587567091	52416	5.896327426313519e-08
83304	6408	52671.22309780121	0.06871780276699836	0.07073463873308272	0.005617772601359429	0.07394504058042158	0.061700589075768746	0.043675486	1.9109424	0.00044667024980299175	0.009352110559120774	52479	7.639858398134081e-07
83408	6416	52727.95627570152	0.06851994108824179	0.07073298481770426	0.007598459384424751	0.07716085664635129	0.05801055263760142	0.04331259	1.9102477	0.00045297900433070024	-0.0009358709212392569	52542	0.000160496940399657
83512	6424	52784.562586545944	0.06967501568387825	0.06914436515563767	0.0049508201475633225	0.07448347916240564	0.062233616864069016	0.043331172	1.9096512	0.00043263656974886546	0.0006184625253081321	52605	-1.0941197543301584e-05
83603	6431	52836.31480002403	0.06893038112628468	0.06914168895162755	0.0039438552334729385	0.07447574083491933	0.06381873394718182	0.04376409	1.9092654	0.00045068246516166254	-0.012531889826059342	52668	0.0016688104864763798
83707	6439	52893.40921545029	0.07393251394742202	0.07500191136828296	0.003451016388866147	0.07822019842065638	0.06965940305640977	0.04400563	1.9089355	0.00042897479463135826	-0.01660810101777315	52731	0.0010814685816983305
83811	6447	52950.10993885994	0.06968804981756374	0.06861463805859057	0.0074369794055072136	0.07985091429827552	0.059580780819532844	0.039453287	1.9088391	0.00040977438824484123	-0.009720904324203729	52794	-0.0029025955422596894
83902	6454	53002.65516757965	0.06648515580303556	0.06701299654841426	0.004643299771092569	0.07180611891554023	0.0590586138562612	0.038643707	1.9086385	0.0004426183504983783	-0.008853986710309982	52857	-2.3391483705559324e-07
84006	6462	53059.15343809128	0.07009276365135354	0.07072237435010757	0.0034948856149388833	0.07286638359142647	0.06435828615365512	0.038785428	1.9084373	0.00048039755056379364	-0.010614422746002675	52920	5.426648908013476e-08
84110	6470	53115.76606464386	0.07159893659447508	0.07021069594527952	0.005471018020914794	0.0798341728983986	0.06593988650530826	0.038645554	1.9083107	0.00047216504579409955	0.0035156681574881076	52983	-1.361376795738778e-07
84201	6477	53167.865606069565	0.06893342054877016	0.06699858739440052	0.0056832143370792515	0.07875744779671731	0.06487070281706517	0.038956728	1.9084724	0.0004859579233743716	0.01710009066388011	53046	-5.6676619175632936e-08
84305	6485	53224.41353034973	0.06491063709654638	0.0664763407232693	0.008723853777243646	0.07447956456147964	0.05536263497645118	0.040075634	1.9086099	0.0005072448826103936	0.005690786633640528	53109	3.2045489040122277e-07
84409	6493	53281.02318954468	0.07535016488576649	0.07876657977228768	0.006983930107308525	0.08199427221792087	0.06753601915029057	0.040211245	1.9087849	0.000438889526121784	0.03357034804299474	53172	8.500818948764532e-08
84500	6500	53333.43422937393	0.07190743951855247	0.07233807680955527	0.0037222886643512453	0.07606390835801274	0.06593152193469662	0.0399917	1.9089146	0.0004372255149064586	0.023207775354385375	53235	3.012389503398438e-07
84604	6508	53389.61707520485	0.07031586696600035	0.06914492697203346	0.002685558666432874	0.07395484900214877	0.0680636297859036	0.040830426	1.9086479	0.0005176943173864857	0.000671672560274601	53298	2.0752085716502222e-08
84708	6516	53445.874969005585	0.06670568998665147	0.07019438848296183	0.006494989937587803	0.07180154291331552	0.055904686301414507	0.04132479	1.9087763	0.0004812069833860733	0.0006570848077535629	53361	2.9891042419016856e-08
84812	6524	53502.21191287041	0.07479557571002836	0.07393887013279024	0.0017177484236693236	0.07715711600368413	0.07339401808183448	0.040864084	1.9088813	0.00042388168745674195	0.003463163459673524	53424	-2.21201133410176e-07
84903	6531	53554.52169370651	0.06690483032711744	0.06754104195067806	0.004494021960187516	0.0718071165881246	0.059588715329785914	0.04051684	1.9092563	0.0004240370582556352	0.011073614908382297	53487	-1.4165381356789908e-07
85007	6539	53611.75942373276	0.0700007714517712	0.07019403357636268	0.0066825401519014435	0.07875958019028677	0.06118097600740319	0.040663805	1.9099971	0.0004930587220587768	0.0008090260997414589	53550	1.1710683012200462e-07
85111	6547	53668.48330497742	0.06977995462977224	0.07126430277272991	0.004808064797367951	0.07392582328689168	0.06223480681776365	0.040663444	1.9106851	0.0004892147416830995	-0.004857635889202357	53613	-5.2345140666432144e-08
85202	6554	53720.829625844955	0.0722362101080367	0.07287983522508999	0.0041638680410476	0.07663220719282983	0.06540214801584701	0.040440187	1.9110627	0.0004855479270918295	0.000804914440959692	53676	1.5354678239987152e-07
85306	6562	53777.634939432144	0.0671299409926266	0.0680712140372249	0.007120886926171106	0.07661228953980097	0.05800428499830172	0.039925784	1.9113162	0.0004837062873411924	-0.012512953858822584	53739	2.538879323221721e-06
85410	6570	53834.5544655323	0.06796675836880943	0.06594370933761391	0.003972469576643109	0.0750228623920071	0.06592440839148245	0.040232956	1.9115788	0.0004507828757050447	-0.012922433502972126	53802	1.7481323488777178e-07
85501	6577	53886.93047595024	0.06956818923209601	0.07021962907519272	0.003358583783599325	0.07394416238169697	0.06487903395328648	0.04024492	1.9115435	0.00044785583202610723	-0.008611805476248265	53865	5.427927285417411e-08
85605	6585	53944.47680735588	0.07083560246309005	0.07285395364842094	0.004284117560566095	0.07552891739363042	0.06487409396438579	0.0394424	1.9117742	0.0005157848629460204	-0.0076654722541570665	53928	-2.574459225801462e-07
85709	6593	54001.132734537125	0.07534567871439075	0.07447477592276115	0.006370585077905742	0.08416293606955684	0.06701039178610112	0.040493347	1.9115515	0.0005674214023747481	-0.00960197601467371	53991	-1.3290437195223603e-08
85800	6600	54053.55389332771	0.0701004631878756	0.07179239210127547	0.005106899832103124	0.07446138174762768	0.06170185681769178	0.041046027	1.9113528	0.0004989182185090612	-0.015662068463861943	54054	1.9539672574397926e-06
85904	6608	54110.31273126602	0.061605350344425665	0.06168714100978786	0.005566704771410065	0.07021093730972089	0.05642464428005411	0.040660422	1.9112388	0.0004253243777202442	0.009572271779179574	54117	-0.000976673393453753
86008	6616	54167.050750494	0.07267987886623747	0.07019229000967732	0.006758632268799068	0.08310010862331056	0.06647968721615097	0.04024534	1.9109914	0.0004730773482879158	-0.0095902999676764	54180	-1.6405343714165355e-05
86112	6624	54223.59956049919	0.06926068036433884	0.06858155018206331	0.007817301547131096	0.07878082810040761	0.058012437028283216	0.03986527	1.9106826	0.0004482920723967254	-0.02329504882916808	54243	6.303358479620158e-08
86203	6631	54276.43452167511	0.073516209099286	0.07447487820709789	0.0035347923692259603	0.0771471634497179	0.06859616334844898	0.039492812	1.910262	0.0004962081220583059	-0.003474487140774727	54306	1.356639723892883e-07
86307	6639	54332.984389305115	0.06669006348240357	0.06487739624210574	0.003796818017052051	0.07233738402388103	0.06275605085467297	0.03900394	1.9097955	0.0005115146054595243	-0.015239012613892555	54369	1.358018962838159e-07
86411	6647	54389.94912695885	0.07031822343164124	0.07126888286366445	0.0047562877343029445	0.07448190390093079	0.06222217116295341	0.038457334	1.9093611	0.0004711039402172901	-0.008169972896575927	54432	-8.933080897222112e-08
86502	6654	54442.29779624939	0.07084553320000074	0.07074805574630548	0.0020450554735016524	0.073411429905477	0.06860142234899955	0.038097184	1.9091338	0.0004922319210891146	-0.003569137714803219	54495	2.425999787725175e-07
86606	6662	54499.02495956421	0.06807423735032529	0.06700673073444555	0.0028962963320893743	0.07234539029762693	0.06541811106773676	0.03868453	1.9088908	0.00048607935881591404	-0.003807033747434616	54558	1.8068466045573217e-07
86710	6670	54555.4785027504	0.06521234930630473	0.06647946474544232	0.006555589360762575	0.07178847794144527	0.0543088596210096	0.037011977	1.9088105	0.0004390505800256506	0.0018703680112957955	54621	-1.4900437639298048e-07
86801	6677	54608.072345256805	0.06977987867803907	0.07019927714754735	0.003973477495644531	0.07447269015315386	0.06382281456623662	0.036640864	1.9087067	0.0006770233433053363	-0.013911516144871712	54684	1.7536119578664966e-07
86905	6685	54664.56732082367	0.06711927959353359	0.0680690968225468	0.003493527916609545	0.07127746922095896	0.06276072532114185	0.036756273	1.9084884	0.000659454436681699	-0.008816108088940382	54747	-4.4562856338359325e-07
87009	6693	54721.24986934662	0.06893202925511539	0.06965571955276822	0.004650943873613327	0.0744883473517528	0.06277240648783289	0.03663936	1.9081571	0.0004522825421008747	0.00519997302442789	54810	-9.739044792844709e-08
87100	6700	54773.69518709183	0.07023925835227655	0.06541408628912997	0.010136102271104817	0.08524157808975318	0.06222220617010772	0.037549675	1.907831	0.0004770743026165292	0.002261170484125614	54873	2.2987270908991775e-07
87204	6708	54830.27841114998	0.07320159466487015	0.0723403391695035	0.006380906039222614	0.08252254261443352	0.06540985411368122	0.037474867	1.9076722	0.00048661221910151653	0.0013919533044099808	54936	2.0307033332667146e-07
87308	6716	54886.78101062775	0.06841420985022889	0.06436378077557639	0.0074036210511440855	0.07929833163299439	0.06223220182804556	0.037618943	1.9075872	0.0004785661175264977	0.0003202098421752453	54999	-9.057713246107824e-08
87412	6724	54943.703184604645	0.07214195060743328	0.07020385555688301	0.00786392245275189	0.08092420262658416	0.062221989963901596	0.037336815	1.9071646	0.00042708681357908065	-0.022187342885881662	55062	4.05040778694854e-10
87503	6731	54996.0009932518	0.07042442864770537	0.0712662464040534	0.005575742055889204	0.07768798373628599	0.06435309626961931	0.03653512	1.9064972	0.000390838968596654	0.0036097696982324125	55125	-1.5761851601681087e-07
87607	6739	55052.723749637604	0.07168902341562391	0.07127993134390752	0.0015714979298359774	0.07391782353589758	0.06965138179175137	0.035852652	1.9055244	0.0004153704804775771	0.011177077293395996	55188	8.929723871453632e-08
87711	6747	55109.08671951294	0.07169358290576633	0.07338327501512656	0.004919489787653616	0.07660153325508409	0.0659413166683701	0.03551757	1.904564	0.00041810838243691253	0.000628065038472414	55251	-7.551335756694755e-08
87802	6754	55161.46012210846	0.06884769251854361	0.07019959910028634	0.00933058268864575	0.0803942119029061	0.05431581158051679	0.035399962	1.9037884	0.00042252861268934796	-0.0036429715901613235	55314	-3.8892394327305624e-07
87906	6762	55218.37679862976	0.07651107691602654	0.07823369269575384	0.002667753437058884	0.07875502851460035	0.0728561465395468	0.03644867	1.9032257	0.0005255856603616849	-0.015035276869311928	55377	1.0368742431321465e-07
88010	6770	55275.4902009964	0.06849899157522324	0.06806763397123909	0.003634651498561009	0.07340341203772206	0.06436208611296745	0.037191886	1.9027065	0.0005306260517681948	-0.007998039983212947	55440	7.228971010686536e-08
88101	6777	55327.7898516655	0.06659727917636983	0.06860986412948268	0.005397242924914258	0.07180787217026717	0.05958980529532551	0.03694522	1.9022937	0.0005308218450227287	-0.011721545746549964	55503	2.2739792027159922e-07
88205	6785	55384.4958922863	0.0653086438691533	0.06541280497493877	0.0023323941765621883	0.06861455501265322	0.06223069316429574	0.037118644	1.9019644	0.000522972417093115	-0.011913636922836304	55566	-6.66495713064208e-07
88309	6793	55441.10914897919	0.07106766290288893	0.07340217048697883	0.005582334984723161	0.07500870339188404	0.06171284556952066	0.037406724	1.9018289	0.000468704638624331	-0.009194423854351043	55629	4.698895872401465e-08
88400	6800	55493.67213010788	0.06904299821332945	0.06807224454289314	0.005446468315528408	0.0766307178919771	0.06382121960316707	0.03790062	1.9021697	0.0004853060324967373	-0.014426837228238582	55692	3.596468689526233e-08
88504	6808	55550.67016148567	0.07170983591845322	0.06861190228942521	0.006415784976876449	0.08254406590890633	0.06646124941878032	0.03763619	1.9028212	0.0004968243814073503	-0.008631870988756419	55755	-5.833684630918157e-07
88608	6816	55607.693136930466	0.07075094288465393	0.06806786602034587	0.0069284318631826335	0.08308408994942137	0.06699945268805495	0.03718246	1.9036704	0.00038673677787301133	-0.005149165857583285	55818	-1.3036747237293866e-08
88712	6824	55664.74584722519	0.06870854681588688	0.06912823725112727	0.002997225353401154	0.07286477745078974	0.06487698339769232	0.037631772	1.9047179	0.00042491358035476876	-0.003120945505797863	55881	4.6241727891249695e-08
88803	6831	55717.19777441025	0.06595956050242856	0.06912678758827602	0.007275980662376212	0.07447100670282192	0.05642560808532873	0.03757746	1.9055396	0.00045119117334252223	-0.010824062637984752	55944	-3.8867042184698164e-07
88907	6839	55773.92204260826	0.0668025352153688	0.06648443530402659	0.0044001990470981	0.07341279898120785	0.06170539289213971	0.03742939	1.906287	0.0004901512367359828	-0.02867172423750162	56007	4.649741325302159e-08
89011	6847	55830.75188302994	0.07171899436614255	0.07341763482702252	0.00705193986207537	0.07931260715144475	0.06434663686701685	0.037407145	1.9069207	0.0005143243627389893	-0.009526771027594805	56070	-1.207657758239833e-07
